,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists,Unnamed: 0,name,estimate_mmr,solo_competetive_rank,leaderboard_rank,calculated_position
961,68272131,6,4,0,0,0,0,6,35.333333333333336,3.5,2.6666666666666665,6.5,15.166666666666666,180,miss,5908.0,6978.0,543.0,5.0
1005,123880365,6,0,2,3,1,0,0,163.83333333333334,9.333333333333334,4.666666666666667,5.166666666666667,5.0,957,Rab8,6186.0,6620.0,648.0,2.0
1026,133055756,6,3,4,1,1,0,0,142.83333333333334,18.166666666666668,3.8333333333333335,2.1666666666666665,5.333333333333333,1057,[AS],5337.0,6007.0,3115.0,1.0
1034,992593285,6,4,0,5,1,0,0,209.5,13.166666666666666,8.0,4.166666666666667,10.166666666666666,2407,123,4844.0,,,2.0
1142,115199872,6,4,3,3,0,0,0,155.0,12.0,3.5,0.8333333333333334,3.5,801,Puzzle,6298.0,7528.0,551.0,1.0
1125,970149193,6,4,0,0,5,1,0,77.33333333333333,8.333333333333334,6.166666666666667,2.6666666666666665,6.833333333333333,2399,LuckYdakillzZ,4568.0,,4995.0,3.0
515,854172158,6,3,1,0,1,2,2,42.666666666666664,5.166666666666667,2.5,2.8333333333333335,8.5,2308,Pehas,4562.0,,4718.0,4.0
235,242945773,6,2,0,0,1,4,1,49.166666666666664,1.1666666666666667,2.0,7.0,11.166666666666666,1802,Inu,3562.0,2529.0,,4.0
1137,122441402,6,2,2,0,3,1,0,191.16666666666666,9.666666666666666,6.833333333333333,3.8333333333333335,8.0,931,gbL,5282.0,5575.0,196.0,3.0
479,308256785,6,2,2,0,3,1,0,116.16666666666667,7.0,6.5,4.833333333333333,4.5,1949,st4tic,4084.0,2144.0,,3.0
420,182492319,6,6,4,2,0,0,0,200.66666666666666,13.666666666666666,8.0,1.6666666666666667,8.666666666666666,1506,coram Deo,6041.0,7472.0,141.0,1.0
1386,101441719,6,4,0,0,0,1,5,53.333333333333336,4.0,2.0,7.333333333333333,13.833333333333334,546,Jarifool,5435.0,5533.0,1241.0,5.0
1372,98197368,6,1,3,2,1,0,0,247.16666666666666,18.166666666666668,5.666666666666667,3.3333333333333335,7.666666666666667,488,Tsunami,5641.0,4605.0,598.0,1.0
1428,101704628,6,5,2,3,1,0,0,211.33333333333334,7.666666666666667,9.166666666666666,3.1666666666666665,11.833333333333334,557,_DotA-and-Die_,5247.0,5782.0,871.0,2.0
1419,104293105,6,3,0,0,5,1,0,120.16666666666667,12.666666666666666,2.6666666666666665,6.166666666666667,11.833333333333334,613,DeRian,4406.0,,4768.0,3.0
469,254025588,6,3,0,1,1,0,4,90.33333333333333,2.0,2.3333333333333335,9.166666666666666,16.833333333333332,1830,Neverland,6048.0,7001.0,1426.0,5.0
468,93003633,6,0,0,0,0,0,6,23.166666666666668,1.8333333333333333,0.8333333333333334,8.333333333333334,8.0,426,Vipu,6706.0,,,5.0
956,190070708,5,3,1,3,1,0,0,193.8,9.2,9.4,4.2,13.4,1561,温华,6021.0,6543.0,171.0,2.0
1248,351754056,5,2,0,0,1,2,2,117.8,3.8,2.2,6.2,11.6,2600,Empty,5512.0,,1160.0,4.0
209,158928236,5,3,0,0,1,4,0,57.0,2.8,6.2,7.8,14.4,1309,QQ,5086.0,4640.0,495.0,4.0
231,69602973,5,2,0,1,2,2,0,105.2,10.4,4.4,7.4,11.0,183,Madkingz,5790.0,7742.0,313.0,3.0
1178,229003801,5,2,2,2,0,0,1,212.8,7.8,4.2,4.0,4.8,1755,CristiaNDx,4334.0,4222.0,957.0,1.0
1479,155150321,5,2,0,0,0,0,5,27.8,0.8,1.0,8.4,10.2,1279,dlg,4992.0,4422.0,,5.0
789,86750262,5,0,2,3,0,0,0,200.8,7.4,5.6,5.2,7.4,291,Scandal,6459.0,7524.0,649.0,2.0
142,119540075,5,2,0,0,0,0,5,34.8,1.6,2.2,7.0,9.8,884,Mikasa无力,6032.0,6770.0,361.0,5.0
909,159235251,5,3,1,3,1,0,0,322.6,16.4,8.4,3.8,12.0,1313,ccx,5882.0,6979.0,,2.0
1273,99539136,5,2,0,1,1,3,0,102.8,3.2,6.0,6.4,11.4,500,pwN,6366.0,8070.0,259.0,4.0
1487,149809279,5,3,3,1,1,0,0,215.0,12.2,7.4,3.8,8.4,2529,joel,5637.0,7021.0,1606.0,1.0
1705,175109886,5,5,0,0,4,1,0,121.8,12.2,5.2,5.6,15.6,1455,rostikdivinetv,5775.0,5270.0,892.0,3.0
1550,118418456,5,2,2,3,0,0,0,184.2,9.0,3.6,4.6,4.8,867,Terenas,4387.0,4681.0,,2.0
348,6199147,5,2,0,0,0,0,5,41.4,2.8,3.6,10.2,15.8,10,davy,5481.0,7042.0,2244.0,5.0
244,42274654,5,2,4,1,0,0,0,364.8,11.4,9.8,3.4,10.2,97,Mouse,4414.0,,,1.0
1377,99737526,5,2,0,1,2,2,0,208.4,6.4,5.2,5.8,22.6,504,Calmy,6392.0,6703.0,559.0,3.0
277,448041614,5,3,0,0,0,4,1,50.0,1.4,4.6,7.0,17.0,2256,Kagami,3985.0,3277.0,,4.0
1360,21487219,5,2,0,2,0,2,1,134.8,12.0,3.4,10.6,6.0,43,HollyWooD,3054.0,3261.0,,2.0
518,78651939,5,0,2,3,0,0,0,265.6,11.0,4.0,4.6,7.4,211,Tirs,5976.0,7717.0,309.0,2.0
44,151651073,5,2,1,2,1,1,0,210.8,7.4,7.2,5.4,8.0,1244,199,5860.0,6110.0,157.0,2.0
394,362617519,5,2,0,0,0,2,3,53.0,3.4,2.0,5.8,9.8,2096,zatugod,5693.0,6564.0,440.0,5.0
1505,368273843,5,2,3,2,0,0,0,389.6,5.6,4.0,4.0,8.4,2111,Angell,5480.0,6536.0,317.0,1.0
1797,78937420,5,2,1,0,0,3,1,208.4,4.4,5.8,9.2,16.0,213,PerTzo,6013.0,6867.0,1547.0,4.0
35,337019418,5,1,0,1,2,2,0,113.2,3.4,5.2,6.4,7.4,2022,VexuS,5445.0,,789.0,3.0
523,904241825,5,3,0,1,4,0,0,132.2,18.6,9.2,4.0,10.2,2362,hms,5636.0,,594.0,3.0
1116,115133660,4,1,0,0,0,2,2,52.0,1.0,3.75,7.5,13.0,798,sayonara,4909.0,6039.0,3211.0,4.0
438,20356581,4,2,0,0,0,0,4,45.75,3.75,2.5,8.25,14.75,38,W A J L D,5023.0,6641.0,4207.0,5.0
1092,40586005,4,2,0,3,1,0,0,185.5,13.5,4.5,5.75,12.5,90,WWD,5848.0,7532.0,86.0,2.0
412,158964731,4,0,1,1,2,0,0,259.75,12.25,4.5,5.0,6.75,1310,dx1,5289.0,,806.0,3.0
1787,136477860,4,2,2,2,0,0,0,326.25,12.25,7.25,3.5,11.25,1105,Meteor,6843.0,8350.0,50.0,1.0
986,427606549,4,2,0,0,4,0,0,177.5,14.25,5.0,5.0,11.0,2238,Aloha,5708.0,3747.0,285.0,3.0
1788,224623791,4,0,1,2,1,0,0,136.75,7.75,1.25,6.0,3.5,1743,MindGate7,5190.0,5773.0,1519.0,2.0
374,352721296,4,1,1,1,2,0,0,225.75,6.0,3.25,5.25,11.0,2068,Asdfk,5622.0,3075.0,,3.0
1088,197249775,4,1,0,0,0,3,1,40.0,3.75,4.5,7.25,9.25,1619,ZaTta,5634.0,5701.0,,4.0
428,86744322,4,2,0,0,0,0,4,17.75,2.0,2.25,5.5,9.75,287,zuni,5248.0,6625.0,1195.0,5.0
492,384278719,4,1,0,0,0,1,3,36.75,1.75,2.75,10.75,17.5,2153,Mac,3500.0,,4778.0,5.0
446,89038430,4,2,0,1,2,1,0,173.75,5.25,4.75,5.0,13.75,355,brown dog,5784.0,7449.0,1269.0,3.0
771,86750028,4,1,0,0,0,0,4,15.0,1.5,1.5,6.0,5.0,290,MaRiO,4841.0,,3138.0,5.0
333,201594424,4,2,2,1,1,0,0,271.0,11.0,9.0,6.0,11.0,1645,Stay,5561.0,6439.0,462.0,1.0
569,995403262,4,4,0,3,0,1,0,143.75,13.5,5.0,0.5,6.75,2410,Ueio,4912.0,,619.0,2.0
590,103098222,4,1,0,0,0,4,0,61.5,2.5,3.5,9.75,13.0,588,jman,5345.0,6006.0,878.0,4.0
1671,1032844325,4,3,2,1,0,1,0,275.0,8.75,6.5,3.0,7.5,2424,hair,4706.0,,,1.0
617,211003701,4,1,1,1,2,0,0,134.25,9.75,6.75,4.75,11.75,1696,Arima,5423.0,6956.0,1485.0,3.0
1661,169112453,4,3,0,1,1,2,0,99.0,8.5,6.0,4.5,17.0,1400,ISE,4620.0,4930.0,2370.0,4.0
728,332410979,4,0,0,2,0,0,2,63.25,2.5,1.75,9.0,3.75,2013,smbdfunny,4287.0,6012.0,,2.0
775,219755398,4,2,0,0,0,4,0,76.25,1.25,4.5,6.25,13.0,1723,Jing,5716.0,,243.0,4.0
172,376376159,4,2,1,3,0,0,0,202.0,10.0,7.25,6.0,9.25,2134,ilal,4919.0,,859.0,2.0
223,919735867,4,2,0,1,0,3,0,44.5,2.0,2.5,5.5,13.25,2379,Daze,4924.0,,914.0,4.0
1621,1004335283,4,3,3,1,0,0,0,170.25,23.0,13.75,2.0,9.0,2414,Molodoydota2,3445.0,,4917.0,1.0
834,38057824,4,0,0,0,2,1,1,48.25,2.0,4.5,8.5,4.25,80,KvH,6032.0,7322.0,543.0,3.0
840,189708209,4,1,2,2,0,0,0,231.75,14.75,5.5,6.25,6.25,1557,Jieang,6381.0,8006.0,669.0,1.0
206,36343070,4,0,0,3,1,0,0,88.25,5.5,2.75,5.5,5.75,74,brink,5219.0,7143.0,2394.0,2.0
487,200450157,4,0,4,0,0,0,0,314.5,4.75,7.0,2.5,6.75,1642,Gorcabalera,5360.0,5065.0,141.0,1.0
198,86772934,4,0,0,1,3,0,0,155.25,7.25,4.5,6.5,3.75,297,JessieVash*,6451.0,,,3.0
1772,108329926,4,1,0,1,1,2,0,139.75,11.5,3.75,10.25,12.5,685,xiansheng ilbert,5759.0,,1059.0,4.0
1720,194672667,4,2,2,2,0,0,0,278.25,14.5,7.25,5.25,11.5,1589,Five,5901.0,7570.0,1069.0,1.0
86,120915417,4,0,0,0,0,4,0,68.0,0.75,2.25,7.75,8.5,908,Future,4959.0,4279.0,715.0,4.0
1519,60943014,4,3,0,1,0,1,2,82.5,6.75,3.25,5.0,10.25,157,jabbz,6216.0,7224.0,339.0,5.0
1292,249092564,4,0,0,0,0,3,1,55.25,2.5,2.0,5.75,6.0,1822,Leyuan,5950.0,8081.0,227.0,4.0
1433,365945840,4,2,0,0,4,0,0,125.0,9.0,4.5,4.5,7.75,2103,`veselqka69,5855.0,5642.0,351.0,3.0
1481,263448592,4,3,0,3,0,1,0,187.25,13.75,8.75,8.5,17.25,1850,juc,4854.0,,483.0,2.0
1301,849271412,4,0,3,1,0,0,0,198.5,14.5,5.25,3.75,4.75,2621,Lorelei,5157.0,,844.0,1.0
1436,101114880,4,0,1,1,0,1,1,60.75,7.25,1.5,8.25,5.0,538,goblin57,6009.0,,349.0,1.0
1308,141155029,4,2,0,0,1,2,1,88.75,5.75,1.75,7.25,13.5,1166,Mr. V,4525.0,5253.0,1774.0,4.0
1247,111892283,4,2,0,0,0,0,4,48.5,1.0,3.5,13.0,15.5,729,nduronio,4627.0,4251.0,489.0,5.0
1170,379408668,4,1,0,0,0,2,2,38.5,0.5,1.5,3.0,10.25,2142,MaNia-,4352.0,4040.0,3718.0,4.0
1310,91019997,4,2,1,0,1,2,0,87.0,4.0,2.5,5.5,8.25,390,znderlz,5504.0,7055.0,809.0,4.0
1140,367578980,4,0,0,0,0,0,4,31.25,3.25,1.5,10.5,9.5,2109,无以.wuyi,5620.0,4700.0,239.0,5.0
38,112722585,4,4,0,4,0,0,0,253.5,9.5,11.75,2.5,11.0,743,Adastam,5189.0,6285.0,3110.0,2.0
1361,121364092,4,3,0,0,0,3,1,28.5,8.25,6.75,6.5,22.0,912,Jiji,4955.0,5590.0,1986.0,4.0
1620,56029361,3,0,0,0,0,2,1,27.0,1.0,2.3333333333333335,9.333333333333334,7.333333333333333,144,Asmodium,5441.0,7157.0,3430.0,4.0
1366,86040272,3,2,0,0,0,2,1,14.333333333333334,2.0,2.3333333333333335,6.333333333333333,16.666666666666668,266,Bashta vi,6703.0,7285.0,963.0,4.0
1515,102525542,3,2,0,0,0,2,1,27.333333333333332,5.0,2.6666666666666665,5.333333333333333,10.666666666666666,576,ReiSeN,6276.0,7232.0,,4.0
354,87037872,3,0,0,0,0,1,2,35.666666666666664,2.0,1.6666666666666667,11.666666666666666,10.666666666666666,323,Raicone,5057.0,5243.0,572.0,5.0
820,50050664,3,1,1,1,1,0,0,154.33333333333334,6.666666666666667,4.666666666666667,7.0,6.666666666666667,124,FlyingNightmare,4673.0,5218.0,2209.0,1.0
353,357734318,3,0,1,2,0,0,0,163.0,5.0,5.0,4.666666666666667,6.333333333333333,2080,Stad,5357.0,,,2.0
481,164536353,3,2,3,0,0,0,0,350.3333333333333,16.333333333333332,11.0,2.0,3.3333333333333335,1353,longb,5324.0,6328.0,3751.0,1.0
783,138458104,3,2,1,0,2,0,0,106.66666666666667,14.0,3.6666666666666665,2.3333333333333335,7.666666666666667,1138,你的老爹,5584.0,5852.0,364.0,3.0
1526,167832302,3,1,0,0,0,2,1,45.333333333333336,10.0,2.3333333333333335,11.0,17.0,1386,ØAnXietyØ,4774.0,3891.0,328.0,4.0
1400,156459418,3,0,1,1,1,0,0,276.0,9.333333333333334,8.333333333333334,5.0,7.666666666666667,1288,MikaeL`,5824.0,,233.0,1.0
1766,46398245,3,1,0,0,0,0,3,27.666666666666668,2.0,1.0,6.666666666666667,9.333333333333334,112,jawny,4838.0,5117.0,4564.0,5.0
104,91162296,3,0,0,0,0,0,3,24.666666666666668,2.0,3.0,10.666666666666666,13.666666666666666,392,Cast,6472.0,5803.0,,5.0
69,64914621,3,0,0,0,3,0,0,80.66666666666667,2.3333333333333335,1.0,7.333333333333333,5.0,167,Flameshock,5041.0,4415.0,493.0,3.0
772,35533647,3,0,0,2,1,0,0,191.66666666666666,24.0,1.6666666666666667,3.0,6.333333333333333,73,$k3tch,5444.0,6402.0,1081.0,2.0
1279,195254520,3,2,2,1,0,0,0,284.6666666666667,21.0,10.0,3.3333333333333335,9.333333333333334,1596,Kzar,6235.0,7308.0,376.0,1.0
1289,170711479,3,0,1,2,0,0,0,323.3333333333333,11.0,9.0,5.0,6.0,1409,;,7022.0,7768.0,1276.0,2.0
179,116591584,3,1,0,0,3,0,0,166.33333333333334,8.333333333333334,4.333333333333333,7.0,13.0,824,Whiskey,5272.0,7012.0,3602.0,3.0
11,379846781,3,1,0,1,2,0,0,127.33333333333333,9.666666666666666,3.3333333333333335,4.333333333333333,14.0,2143,无心,4398.0,6064.0,,3.0
1684,396719473,3,2,1,2,0,0,0,190.33333333333334,11.0,2.0,1.0,7.0,2183,570274054,4317.0,,3989.0,2.0
1828,420052826,3,0,0,0,0,0,3,62.0,1.0,2.6666666666666665,10.0,22.666666666666668,2224,Vegan,2867.0,,,5.0
680,344730885,3,2,3,0,0,0,0,236.33333333333334,25.666666666666668,14.0,3.0,13.333333333333334,2048,KiwiDota,4197.0,4075.0,4887.0,1.0
537,977838995,3,1,0,0,0,2,1,31.333333333333332,2.6666666666666665,3.3333333333333335,4.333333333333333,10.0,2403,Paco,3764.0,,3717.0,4.0
279,866095783,3,1,0,0,3,0,0,123.33333333333333,2.3333333333333335,4.0,12.333333333333334,17.0,2315,subject,4200.0,,1514.0,3.0
1662,131330953,3,1,0,2,1,0,0,166.33333333333334,5.0,5.333333333333333,7.666666666666667,7.0,1045,SaintDeLucaz,5922.0,7633.0,730.0,2.0
289,263721816,3,2,3,0,0,0,0,199.0,24.0,6.0,2.3333333333333335,9.666666666666666,1852,Gan16aL,4150.0,3690.0,1846.0,1.0
615,100870444,3,1,0,0,0,1,2,118.0,14.333333333333334,1.3333333333333333,15.0,13.333333333333334,533,BlooD,3607.0,,3586.0,5.0
1733,131135706,3,1,0,0,0,3,0,35.333333333333336,3.3333333333333335,3.6666666666666665,7.333333333333333,9.333333333333334,1042,qvoor,4109.0,4885.0,,4.0
835,237156230,3,1,0,0,0,1,2,25.333333333333332,1.3333333333333333,2.0,6.0,7.666666666666667,1778,Tra1tor,4013.0,,,5.0
571,188884494,3,2,3,0,0,0,0,192.66666666666666,14.333333333333334,7.666666666666667,1.0,4.333333333333333,1549,B7 NexT LeveL,6157.0,7717.0,102.0,1.0
1719,126253073,3,2,0,0,0,0,3,26.666666666666668,1.6666666666666667,2.0,9.333333333333334,16.333333333333332,986,2hoi,6023.0,6051.0,219.0,5.0
88,205293044,3,2,0,3,0,0,0,273.3333333333333,12.333333333333334,10.666666666666666,3.0,13.333333333333334,1666,JYU,5258.0,7154.0,435.0,2.0
973,43401453,3,1,0,0,0,3,0,53.333333333333336,2.3333333333333335,2.3333333333333335,7.0,6.666666666666667,101,g0g1,6211.0,5829.0,,4.0
949,152715081,3,1,0,0,0,0,3,28.0,1.3333333333333333,1.3333333333333333,10.666666666666666,12.0,1251,xoxo,5075.0,6094.0,2153.0,5.0
1556,453504156,3,2,0,0,0,0,3,16.333333333333332,2.6666666666666665,3.0,7.333333333333333,13.333333333333334,2262,-_-gangster-_-,5879.0,,657.0,5.0
92,134121021,3,0,0,0,0,3,0,57.666666666666664,3.6666666666666665,2.6666666666666665,5.666666666666667,12.666666666666666,1069,Aine,6413.0,7805.0,290.0,4.0
2,217972766,3,1,1,1,0,1,0,283.3333333333333,15.666666666666666,3.3333333333333335,4.666666666666667,6.333333333333333,1712,K13,5597.0,,323.0,1.0
1836,124813229,3,2,0,2,1,0,0,399.0,7.666666666666667,7.666666666666667,6.333333333333333,11.0,969,Blessed-,5811.0,6309.0,355.0,2.0
1161,129618070,2,1,0,0,0,1,1,31.0,4.5,2.0,4.0,9.5,1022,O.O.,6012.0,5075.0,212.0,4.0
1503,350611860,2,1,2,0,0,0,0,242.5,11.5,5.0,3.5,9.0,2596,poopyboy,4347.0,,,1.0
265,354455888,2,1,0,0,1,1,0,32.5,2.5,7.5,6.5,17.0,2073,Bazzy,2446.0,,,3.0
7,102727762,2,1,0,0,0,2,0,37.5,3.0,4.5,3.5,10.5,582,Masaru,5312.0,5655.0,672.0,4.0
21,410485012,2,0,0,2,0,0,0,149.0,8.0,6.0,8.5,13.5,2208,GoDNeSS,4115.0,3500.0,551.0,2.0
1686,76510612,2,1,0,0,0,1,1,4.5,0.0,2.0,6.0,8.0,205,DOOMbunni,5331.0,5012.0,1517.0,4.0
1467,105178768,2,2,2,0,0,0,0,389.5,9.5,17.5,1.5,10.5,628,BSJ,6646.0,7672.0,373.0,1.0
693,137014785,2,1,1,0,1,0,0,156.5,9.0,10.5,4.5,13.0,1114,sza,6263.0,7282.0,117.0,1.0
688,350956944,2,0,0,1,0,1,0,81.0,3.0,1.5,7.5,6.0,2597,LucifersDance,6005.0,7354.0,205.0,2.0
414,916069426,2,1,0,0,0,2,0,39.0,4.5,10.0,4.0,14.0,2377,Badman,4711.0,,,4.0
1079,884689415,2,1,0,1,0,1,0,196.0,9.5,7.5,7.0,18.5,2339,TimberLikeRun-,3311.0,,4832.0,2.0
264,183996714,2,1,2,0,0,0,0,219.5,11.0,8.5,3.5,7.0,1517,Shadow,4769.0,4808.0,2739.0,1.0
404,203463490,2,1,0,0,0,1,1,18.0,1.0,2.5,4.0,6.0,1652,schlinks,4834.0,,1079.0,4.0
672,402566274,2,0,0,0,0,2,0,52.5,10.0,4.0,5.5,5.5,2193,Arhimond-,5504.0,5276.0,594.0,4.0
1765,199621401,2,1,1,1,0,0,0,305.0,13.5,6.0,3.0,8.0,1636,Comebabie,5636.0,,,1.0
1139,421515107,2,1,0,2,0,0,0,154.0,5.5,8.5,6.0,7.5,2226,Ryu‘Style,5144.0,,99.0,2.0
1672,908915752,2,1,0,1,1,0,0,157.0,5.5,5.5,6.0,9.0,2370,destiny,6029.0,,345.0,2.0
1311,117201640,2,0,2,0,0,0,0,189.0,19.0,4.0,5.0,3.5,845,Dream波,6335.0,6550.0,578.0,1.0
302,129340473,2,1,0,0,1,1,0,139.0,5.0,1.5,8.5,15.0,1018,Slander,5274.0,6190.0,1290.0,3.0
552,187573416,2,1,2,0,0,0,0,329.0,14.5,6.0,2.5,10.0,1536,SOhY,5996.0,6549.0,800.0,1.0
293,131568522,2,1,0,0,0,0,2,18.5,0.5,1.5,6.0,12.0,2513,Bonions,3666.0,,,5.0
1111,369708195,2,1,0,0,2,0,0,102.0,7.5,6.0,4.5,10.0,2119,Silent,5928.0,,,3.0
110,142051087,2,1,0,0,1,1,0,77.5,5.5,4.5,3.0,8.5,1174,Kirits,5766.0,6016.0,470.0,3.0
1151,103337970,2,0,0,1,1,0,0,203.5,10.0,3.0,5.0,4.0,594,Chuchi,5885.0,5733.0,843.0,2.0
540,153035705,2,0,0,0,0,0,2,13.0,1.5,2.0,10.5,16.0,1258,55D,6388.0,7420.0,264.0,5.0
281,86741690,2,0,0,0,0,2,0,63.0,3.0,4.0,8.5,16.0,285,Lubby,5212.0,6874.0,1154.0,4.0
1544,112552914,2,1,0,0,2,0,0,135.5,6.5,5.0,4.5,7.0,740,WhatThe,6076.0,7047.0,205.0,3.0
52,108561277,2,1,2,0,0,0,0,106.0,12.0,3.0,2.0,2.0,2494,Aghanim,5009.0,5331.0,804.0,1.0
650,100281069,2,1,0,2,0,0,0,147.5,22.0,7.0,3.0,4.5,513,Spitfire ,4987.0,6863.0,1871.0,2.0
1089,292276988,2,1,0,1,1,0,0,146.0,10.0,10.5,2.5,4.5,1907,sadsdas,3579.0,,4097.0,2.0
387,86743641,2,1,0,1,1,0,0,161.5,10.0,5.5,5.5,8.5,286,RyuUBoruZ,5515.0,7072.0,475.0,2.0
922,433962427,2,0,0,0,0,2,0,46.5,0.5,3.5,8.0,5.0,2617,S-TryhardPingwin,4878.0,,2618.0,4.0
498,243671312,2,1,0,0,2,0,0,133.5,6.5,3.5,4.0,8.5,1804,Dicer,5148.0,5320.0,370.0,3.0
1814,115310139,2,0,1,1,0,0,0,312.5,16.5,10.0,6.0,7.5,802,Alc,4126.0,4211.0,1426.0,1.0
1630,104100326,2,0,0,0,0,2,0,72.5,1.5,2.5,5.0,6.5,608,NDK,4681.0,5682.0,1477.0,4.0
839,437303185,2,1,0,0,0,0,2,19.5,0.5,3.0,5.5,10.0,2619,.Naruto,4792.0,4002.0,1667.0,5.0
1477,152364999,2,1,0,0,0,2,0,20.0,4.5,3.5,6.5,13.5,1248,Neon,5776.0,6888.0,,4.0
1250,137025370,2,1,0,0,2,0,0,109.0,6.0,1.5,3.5,10.5,1115,rif,3881.0,1646.0,766.0,3.0
950,902938452,2,2,1,1,0,0,0,416.0,19.0,12.0,3.5,14.0,2360,selfhate,4817.0,,4818.0,1.0
1606,113635276,2,1,0,0,0,0,2,13.5,1.5,1.0,2.5,15.0,756,rapaido,4640.0,,1510.0,5.0
478,100507647,2,0,0,0,0,0,2,13.5,1.5,1.0,6.0,4.5,520,xadsd,4424.0,,4313.0,5.0
833,116602706,2,0,0,2,0,0,0,128.0,8.0,0.5,3.5,1.5,825,sl,5918.0,7176.0,1242.0,2.0
1588,383807267,2,1,1,0,1,0,0,260.5,10.5,5.5,3.5,9.0,2151,Not_Doca (Really),4827.0,,1364.0,1.0
1222,113825167,2,0,0,0,0,0,2,12.0,1.0,0.5,5.0,4.0,764,syeonix,6474.0,6620.0,208.0,5.0
85,908002772,2,0,0,1,1,0,0,140.0,7.5,2.5,6.5,2.5,2366,tilttt,4547.0,,4796.0,2.0
912,87932136,2,2,0,0,0,0,2,62.5,2.5,3.5,5.5,17.0,341,[A]rrow_[I]ce,5968.0,6709.0,276.0,5.0
190,360647761,2,0,0,0,2,0,0,69.5,8.5,1.5,6.0,5.0,2090,Harry Poter,5877.0,6533.0,818.0,3.0
919,115064179,2,0,0,0,0,0,2,40.0,3.0,2.5,7.5,8.5,796,SlarD,3806.0,3542.0,,5.0
1414,357393078,2,1,0,0,0,2,0,118.5,0.5,5.0,5.5,14.5,2079,Mich,4264.0,,4825.0,4.0
1612,218394655,2,0,0,1,1,0,0,130.5,16.0,2.5,5.5,4.0,1715,gu1u,5814.0,5878.0,358.0,2.0
363,371759313,2,1,1,0,0,0,1,198.5,7.5,8.0,3.5,13.0,2125,dot,5895.0,6255.0,1129.0,1.0
959,487210990,2,1,0,0,0,0,2,19.0,7.0,5.5,6.0,9.5,2283,Zexxiii,4639.0,,865.0,5.0
1806,130416036,2,0,0,0,2,0,0,234.0,3.5,2.0,5.0,5.5,1036,Agressif,6350.0,6912.0,25.0,3.0
339,141170356,2,1,0,0,0,1,1,36.0,2.0,0.0,3.5,12.0,1167,Zoro,4380.0,5101.0,427.0,4.0
1259,171169750,2,1,2,0,0,0,0,198.0,0.5,5.0,1.5,1.0,1415,Mor,5720.0,5822.0,182.0,1.0
1581,188018316,2,1,1,0,1,0,0,199.5,3.0,6.0,5.0,10.5,1541,Destiny,5912.0,,270.0,1.0
818,141833801,2,0,0,0,0,2,0,72.5,7.5,1.5,6.5,14.5,1173,Karkur,6409.0,6617.0,43.0,4.0
1188,128733810,2,1,0,0,0,2,0,24.5,5.0,2.0,1.5,7.5,1011,RM4GG,5908.0,8262.0,1144.0,4.0
825,117749456,2,0,1,0,1,0,0,53.0,3.0,1.0,6.5,0.5,855,YFG ,3079.0,,,1.0
436,319495561,2,0,2,0,0,0,0,205.5,5.5,0.5,5.5,3.0,1988,ReM、ツ,4018.0,5225.0,25.0,1.0
324,145298872,1,0,0,1,0,0,0,30.0,8.0,0.0,7.0,3.0,1193,TheOGcuckmaster,2637.0,,,2.0
10,48234616,1,0,0,0,0,1,0,30.0,0.0,3.0,14.0,3.0,117,Light,4890.0,6427.0,1884.0,4.0
26,105742697,1,1,0,0,0,0,1,19.0,2.0,3.0,8.0,20.0,638,Shattered Dreams,5821.0,5686.0,308.0,5.0
1827,342064984,1,0,0,0,0,1,0,41.0,2.0,8.0,8.0,18.0,2039,Muncush-,4055.0,,3635.0,4.0
1737,160102698,1,0,1,0,0,0,0,147.0,0.0,3.0,3.0,1.0,1315,Ykiubi,4973.0,4980.0,1517.0,1.0
9,404193396,1,0,0,0,1,0,0,27.0,7.0,1.0,9.0,1.0,2197,DBONE41,2337.0,,,3.0
361,179411043,1,1,0,0,0,0,1,23.0,3.0,2.0,9.0,18.0,1486,Zaza,5518.0,,367.0,5.0
386,213326423,1,0,0,0,1,0,0,41.0,0.0,0.0,5.0,0.0,1704,YNW Melly,3033.0,2768.0,,3.0
1835,40697769,1,0,1,0,0,0,0,127.0,7.0,3.0,13.0,8.0,91,Cptn.Canuck,4780.0,6270.0,4337.0,1.0
310,139695319,1,1,0,0,0,0,1,8.0,0.0,3.0,1.0,17.0,1153,paul,4746.0,6098.0,3819.0,5.0
306,218731603,1,0,1,0,0,0,0,147.0,25.0,2.0,6.0,6.0,1718,AGOS,3698.0,,2438.0,1.0
365,8591574,1,0,0,0,0,0,1,26.0,1.0,0.0,10.0,7.0,13,Durp Durp,5176.0,6179.0,2049.0,5.0
359,75241544,1,0,0,0,1,0,0,61.0,1.0,0.0,7.0,8.0,198,Astrowski,3532.0,,,3.0
236,283774700,1,0,0,0,0,0,1,18.0,4.0,2.0,7.0,7.0,2579,Shadow_,4771.0,,689.0,5.0
303,406066240,1,0,0,0,0,0,1,2.0,0.0,1.0,6.0,1.0,2201,dED,3503.0,,,5.0
1815,426769988,1,0,0,0,0,1,0,9.0,8.0,1.0,8.0,7.0,2237,XAN PH,4544.0,4079.0,,4.0
81,115705236,1,0,0,1,0,0,0,91.0,2.0,3.0,11.0,2.0,808,Husker Du,5290.0,5424.0,322.0,2.0
